"source_id","audio_relpath","transcript","source_reference","usage_rights","speaker","scene","notes"
"tohsakarin_cd7a113aa8bf5c16","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/1/tohsakarin/chapterfate02_1_tohsakarin_268.ogg","啊！","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/1/tohsakarin/chapterfate02_1_tohsakarin_268.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-1","transcript_source=game_text; match=exact; confidence=1.000; review_required=false"
"tohsakarin_7b497333a0d133ff","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/1/tohsakarin/chapterfate02_1_tohsakarin_269.ogg","K…知道了。不过，我不是什么弱女子，可没打算拖后腿","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/1/tohsakarin/chapterfate02_1_tohsakarin_269.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-1","transcript_source=game_text; match=contains; confidence=0.900; review_required=false"
"tohsakarin_eac773746cc788fd","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/1/tohsakarin/chapterfate02_1_tohsakarin_270.ogg","让我们一起优雅从容的面对吧就算我们都深受各自神明青睐自己的人生也还是要亲手开拓对吧","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/1/tohsakarin/chapterfate02_1_tohsakarin_270.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-1","transcript_source=asr_fallback; match=fuzzy; confidence=0.776; review_required=true"
"tohsakarin_7be3597d4b2b142c","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/1/tohsakarin/chapterfate02_1_tohsakarin_271.ogg","（可恶…这不是又搞砸了吗…！）","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/1/tohsakarin/chapterfate02_1_tohsakarin_271.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-1","transcript_source=game_text; match=exact; confidence=1.000; review_required=false"
"tohsakarin_e6378762bf6261c3","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/1/tohsakarin/chapterfate02_1_tohsakarin_272.ogg","因此身为御主我在此向你我的从者正式提出请求无论如何接下来的七天内还请尽可能协助我离开这个世界","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/1/tohsakarin/chapterfate02_1_tohsakarin_272.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-1","transcript_source=asr_fallback; match=none; confidence=0.000; review_required=true"
"tohsakarin_90c2556c3e61c3fa","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/1/tohsakarin/chapterfate02_1_tohsakarin_273.ogg","「库兰的猛犬」怎么会在这里？而且，你居然认得我，难道……","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/1/tohsakarin/chapterfate02_1_tohsakarin_273.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-1","transcript_source=game_text; match=fuzzy; confidence=0.952; review_required=true"
"tohsakarin_305d6d3cf3824ecb","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/2/tohsakarin/chapterfate02_2_tohsakarin_101.ogg","强光","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/2/tohsakarin/chapterfate02_2_tohsakarin_101.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-2","transcript_source=asr_fallback; match=none; confidence=0.000; review_required=true"
"tohsakarin_86e7df55a8a7e654","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/2/tohsakarin/chapterfate02_2_tohsakarin_102.ogg","大海","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/2/tohsakarin/chapterfate02_2_tohsakarin_102.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-2","transcript_source=game_text; match=exact; confidence=1.000; review_required=false"
"tohsakarin_3186994e9e030625","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/2/tohsakarin/chapterfate02_2_tohsakarin_103.ogg","<size=36>沙滩！</size>","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/2/tohsakarin/chapterfate02_2_tohsakarin_103.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-2","transcript_source=game_text; match=exact; confidence=1.000; review_required=false"
"tohsakarin_88110b6753289db6","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/2/tohsakarin/chapterfate02_2_tohsakarin_104.ogg","海源士我们来了","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/2/tohsakarin/chapterfate02_2_tohsakarin_104.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-2","transcript_source=asr_fallback; match=fuzzy; confidence=0.727; review_required=true"
"tohsakarin_e122ed5dd73b1f1f","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/2/tohsakarin/chapterfate02_2_tohsakarin_105.ogg","这知道了这不是苦中作乐吗","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/2/tohsakarin/chapterfate02_2_tohsakarin_105.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-2","transcript_source=asr_fallback; match=fuzzy; confidence=0.750; review_required=true"
"tohsakarin_f85539701f74e319","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/2/tohsakarin/chapterfate02_2_tohsakarin_107.ogg","要对付castter了呀啊心情沉重起来了","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/2/tohsakarin/chapterfate02_2_tohsakarin_107.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-2","transcript_source=asr_fallback; match=none; confidence=0.000; review_required=true"
"tohsakarin_233a6b879985344a","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/2/tohsakarin/chapterfate02_2_tohsakarin_108.ogg","嗯话说回来怎么只有你啊蓝sir","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/2/tohsakarin/chapterfate02_2_tohsakarin_108.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-2","transcript_source=asr_fallback; match=none; confidence=0.000; review_required=true"
"tohsakarin_a4c19d7f55f77e53","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/2/tohsakarin/chapterfate02_2_tohsakarin_109.ogg","真会找借口……","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/2/tohsakarin/chapterfate02_2_tohsakarin_109.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-2","transcript_source=game_text; match=exact; confidence=1.000; review_required=false"
"tohsakarin_165dca1a6a3ccfc1","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/2/tohsakarin/chapterfate02_2_tohsakarin_110.ogg","这两位就是……","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/2/tohsakarin/chapterfate02_2_tohsakarin_110.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-2","transcript_source=game_text; match=fuzzy; confidence=0.909; review_required=true"
"tohsakarin_bd4bf023e62a5bc0","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/2/tohsakarin/chapterfate02_2_tohsakarin_111.ogg","…传说中的大魔女，居然是个小女孩？","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/2/tohsakarin/chapterfate02_2_tohsakarin_111.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-2","transcript_source=game_text; match=fuzzy; confidence=0.966; review_required=true"
"tohsakarin_69f15e0b33ba2727","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/2/tohsakarin/chapterfate02_2_tohsakarin_112.ogg","…我该先从哪里开始吐槽？","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/2/tohsakarin/chapterfate02_2_tohsakarin_112.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-2","transcript_source=game_text; match=fuzzy; confidence=0.952; review_required=true"
"tohsakarin_bc22bc123ba9961e","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/2/tohsakarin/chapterfate02_2_tohsakarin_113.ogg","这什么群？","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/2/tohsakarin/chapterfate02_2_tohsakarin_113.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-2","transcript_source=game_text; match=contains; confidence=0.900; review_required=false"
"tohsakarin_7b3469fa23e0390d","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/2/tohsakarin/chapterfate02_2_tohsakarin_114.ogg","呵…好久没见到这种肉眼难以捕捉，只能靠直觉应对的拳法了啊。","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/2/tohsakarin/chapterfate02_2_tohsakarin_114.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-2","transcript_source=game_text; match=fuzzy; confidence=0.923; review_required=true"
"tohsakarin_0fb650030526ee7c","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/2/tohsakarin/chapterfate02_2_tohsakarin_115.ogg","嗯你认得我","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/2/tohsakarin/chapterfate02_2_tohsakarin_115.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-2","transcript_source=asr_fallback; match=fuzzy; confidence=0.889; review_required=true"
"tohsakarin_7a0a7de8795e3b13","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/2/tohsakarin/chapterfate02_2_tohsakarin_116.ogg","真不可思议……","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/2/tohsakarin/chapterfate02_2_tohsakarin_116.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-2","transcript_source=game_text; match=fuzzy; confidence=0.909; review_required=true"
"tohsakarin_f51e4bf0ba0a7b0a","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/2/tohsakarin/chapterfate02_2_tohsakarin_117.ogg","哼，哪里的话……","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/2/tohsakarin/chapterfate02_2_tohsakarin_117.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-2","transcript_source=game_text; match=exact; confidence=1.000; review_required=false"
"tohsakarin_ca3919d93ffa2ad9","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/2/tohsakarin/chapterfate02_2_tohsakarin_118.ogg","我只是可惜…这下没法轻松通关了啊。","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/2/tohsakarin/chapterfate02_2_tohsakarin_118.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-2","transcript_source=game_text; match=fuzzy; confidence=0.933; review_required=true"
"tohsakarin_674610066b2228d0","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/2/tohsakarin/chapterfate02_2_tohsakarin_124.ogg","刚才你说「行胜于言」，我完全同意。所以，也请让我来亲身示范吧……","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/2/tohsakarin/chapterfate02_2_tohsakarin_124.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-2","transcript_source=game_text; match=exact; confidence=1.000; review_required=false"
"tohsakarin_e90369fe27c24651","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/2/tohsakarin/chapterfate02_2_tohsakarin_125.ogg","接下来","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/2/tohsakarin/chapterfate02_2_tohsakarin_125.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-2","transcript_source=game_text; match=exact; confidence=1.000; review_required=false"
"tohsakarin_bad99bf7349f72ae","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/2/tohsakarin/chapterfate02_2_tohsakarin_126.ogg","<size=32>敬请欣赏——</size>","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/2/tohsakarin/chapterfate02_2_tohsakarin_126.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-2","transcript_source=game_text; match=exact; confidence=1.000; review_required=false"
"tohsakarin_3c96fdeef13f9db7","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/2/tohsakarin/chapterfate02_2_tohsakarin_127.ogg","<size=36>本人潜心多年的研究成果——</size>","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/2/tohsakarin/chapterfate02_2_tohsakarin_127.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-2","transcript_source=game_text; match=exact; confidence=1.000; review_required=false"
"tohsakarin_57819fa3c22156a4","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/2/tohsakarin/chapterfate02_2_tohsakarin_128.ogg","<size=36>自在远坂流•宝石之火箭炮——！</size>","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/2/tohsakarin/chapterfate02_2_tohsakarin_128.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-2","transcript_source=game_text; match=fuzzy; confidence=0.957; review_required=true"
"tohsakarin_d975d99b7ef08035","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/2/tohsakarin/chapterfate02_2_tohsakarin_129.ogg","哼哼，终于用出这招了！","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/2/tohsakarin/chapterfate02_2_tohsakarin_129.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-2","transcript_source=game_text; match=contains; confidence=0.900; review_required=false"
"tohsakarin_4b67bdb12fdad4f3","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/2/tohsakarin/chapterfate02_2_tohsakarin_130.ogg","啊明明很帅","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/2/tohsakarin/chapterfate02_2_tohsakarin_130.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-2","transcript_source=asr_fallback; match=fuzzy; confidence=0.889; review_required=true"
"tohsakarin_c9e08bb973688aea","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/2/tohsakarin/chapterfate02_2_tohsakarin_131.ogg","还真是挑了个最宏大的问题……","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/2/tohsakarin/chapterfate02_2_tohsakarin_131.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-2","transcript_source=game_text; match=fuzzy; confidence=0.960; review_required=true"
"tohsakarin_f7d329c0665bca6d","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/2/tohsakarin/chapterfate02_2_tohsakarin_132.ogg","根源这是所有魔术师追求的终极真理记载一切事物的起因过程终结的存在魔术的本质和命途没有区别都是对某种概念的实践和重现","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/2/tohsakarin/chapterfate02_2_tohsakarin_132.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-2","transcript_source=asr_fallback; match=fuzzy; confidence=0.848; review_required=true"
"tohsakarin_8c550fc947a27edc","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/2/tohsakarin/chapterfate02_2_tohsakarin_133.ogg","用你们的世界观理解相当于是所有命途的起点吧我们想要回到那里而你们的目标是抵达尽头","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/2/tohsakarin/chapterfate02_2_tohsakarin_133.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-2","transcript_source=asr_fallback; match=none; confidence=0.000; review_required=true"
"tohsakarin_e6911dd176376a87","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/2/tohsakarin/chapterfate02_2_tohsakarin_134.ogg","不愧是天才许多魔术师当然也明白却还是像不懂放弃的傻瓜一样夜以继日的追求一代又一代","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/2/tohsakarin/chapterfate02_2_tohsakarin_134.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-2","transcript_source=asr_fallback; match=none; confidence=0.000; review_required=true"
"tohsakarin_8d7efbdaf2247cfe","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/2/tohsakarin/chapterfate02_2_tohsakarin_135.ogg","很遗憾，我也是其中之一。","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/2/tohsakarin/chapterfate02_2_tohsakarin_135.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-2","transcript_source=game_text; match=exact; confidence=1.000; review_required=false"
"tohsakarin_e7ba09e320b7b5a1","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/2/tohsakarin/chapterfate02_2_tohsakarin_136.ogg","嗯？理由很简单呀。","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/2/tohsakarin/chapterfate02_2_tohsakarin_136.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-2","transcript_source=game_text; match=exact; confidence=1.000; review_required=false"
"tohsakarin_3d51afea2b8ac820","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/2/tohsakarin/chapterfate02_2_tohsakarin_137.ogg","诶所见略同","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/2/tohsakarin/chapterfate02_2_tohsakarin_137.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-2","transcript_source=asr_fallback; match=fuzzy; confidence=0.889; review_required=true"
"tohsakarin_d7038d6ecd65a56b","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/2/tohsakarin/chapterfate02_2_tohsakarin_138.ogg","因为这么做很开心什么本质都是为享乐而生的守财奴如果明知有去却不去做不是很亏吗","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/2/tohsakarin/chapterfate02_2_tohsakarin_138.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-2","transcript_source=asr_fallback; match=none; confidence=0.000; review_required=true"
"tohsakarin_28fe1b75d5262322","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/2/tohsakarin/chapterfate02_2_tohsakarin_139.ogg","英雄王…吉尔伽美什？！","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/2/tohsakarin/chapterfate02_2_tohsakarin_139.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-2","transcript_source=game_text; match=exact; confidence=1.000; review_required=false"
"tohsakarin_9b87d7ef046c669e","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/2/tohsakarin/chapterfate02_2_tohsakarin_140.ogg","谁，我？","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/2/tohsakarin/chapterfate02_2_tohsakarin_140.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-2","transcript_source=game_text; match=exact; confidence=1.000; review_required=false"
