"clip_id","source_id","audio_relpath","transcript","duration_s","sample_rate","channels","peak_dbfs","noise_floor_dbfs","snr_db","silence_ratio","clipping_ratio","voiced_ratio","f0_min_hz","f0_median_hz","f0_max_hz","audio_sha256","review_status","reviewer","review_notes"
"tohsakarin_4f52145b09bfc9be","tohsakarin_4f52145b09bfc9be","audio/processed/tohsakarin_4f52145b09bfc9be.wav","不愧是史诗中的英雄。","2.826","48000","1","-2.152346","-93.202141","77.934435","0.407547","0","0.286792","180.250093","258.620986","348.220225","8898124d958738c046d30a26e50f3b184b1468a6b6cd8202b686078e5e97bb7d","pending","","auto_flags=excess_silence"
"tohsakarin_4ff656f2a6ecb36f","tohsakarin_4ff656f2a6ecb36f","audio/processed/tohsakarin_4ff656f2a6ecb36f.wav","嗯你谁","1.762","48000","1","-1.000152","-91.12941","77.768953","0.506024","0","0.39759","159.659677","227.758677","340.266864","011d0cad91dddde29201e5d71dd5f4abc1d26b0cd230fce788d2c12686869cb4","pending","","auto_flags=too_short|excess_silence"
"tohsakarin_50b79557f339b03f","tohsakarin_50b79557f339b03f","audio/processed/tohsakarin_50b79557f339b03f.wav","等等话说回来如果召唤仪式完全由怨力构成那是不是意味着被召唤的从者压根提供不了任何魔术方面的援助","10.83425","48000","1","-1.000152","-46.409122","31.874352","0.125","0","0.732283","181.294271","250.532888","481.210014","45a016d293b7c83f08d4c4d8f99b1bd7c29d352a51a66f1ef7998cf6e58555cf","pending","","auto_flags=none"
"tohsakarin_50eb9ca903a0ae73","tohsakarin_50eb9ca903a0ae73","audio/processed/tohsakarin_50eb9ca903a0ae73.wav","宣告令咒travelaser解放宝具将所有不讲道理的规则统统打破吧","8.020021","48000","1","-1.000152","-92.338676","77.933867","0.368351","0.000135","0.31516","214.354693","348.220225","696.440451","6a0261f632dd7a7539da8bdc642a8dd2167cd1c8479522c259fd796acbec62a7","pending","","auto_flags=excess_silence"
"tohsakarin_516cf9b1527ab5e0","tohsakarin_516cf9b1527ab5e0","audio/processed/tohsakarin_516cf9b1527ab5e0.wav","啊说到这个","1.79","48000","1","-1.995178","-88.996613","74.132111","0.452381","0","0.202381","235.109581","267.750169","395.405608","240a7352137d1b889dac5b54aac8072edebcdbaad834b14bac65585a1ca5c6dd","pending","","auto_flags=too_short|excess_silence"
"tohsakarin_51fff572fa428daf","tohsakarin_51fff572fa428daf","audio/processed/tohsakarin_51fff572fa428daf.wav","<size=36>为什么会这样啊——？！</size>","2.385","48000","1","-3.856344","-34.450432","19.950711","0.049107","0","0.919643","344.220575","559.187974","877.459984","d74fe65c8c9874384c993a6a2c978f32b0b43bb83299bae39907b8e2752d5275","pending","","auto_flags=none"
"tohsakarin_5235cfec871ed76a","tohsakarin_5235cfec871ed76a","audio/processed/tohsakarin_5235cfec871ed76a.wav","啊呃英灵","1.808042","48000","1","-3.850561","-93.194305","81.717738","0.394118","0","0.676471","472.943114","668.842567","809.295552","e8c1ac477f765cbab4ed370a94941cb4ac1465f54567a5797583abfe52e94b7a","pending","","auto_flags=too_short|excess_silence"
"tohsakarin_5278ab326f2dedf0","tohsakarin_5278ab326f2dedf0","audio/processed/tohsakarin_5278ab326f2dedf0.wav","宣告令咒接","1.914396","48000","1","-1.000152","-85.843269","72.77968","0.327778","0.000076","0.233333","273.208051","384.149178","454.201772","7c16a1edeb398a7a39efd0df08600702adf23c894a22a8d521655a0083066e0a","pending","","auto_flags=too_short"
"tohsakarin_52a860d44a310f82","tohsakarin_52a860d44a310f82","audio/processed/tohsakarin_52a860d44a310f82.wav","欢愉？让我找找……","3.069","48000","1","-1.000152","-240","226.310328","0.309028","0","0.541667","166.247579","214.354693","489.621417","8a941c8f72710fbbd01d8090b42f3c8700e5afb439ebe75584cd5f511a90d773","pending","","auto_flags=none"
"tohsakarin_53a203153b1d8f2f","tohsakarin_53a203153b1d8f2f","audio/processed/tohsakarin_53a203153b1d8f2f.wav","靠原本加转换的魔术特性我可以在宝石里预存魔力用来抵消袭击者的魔术就像汽车的安全气囊","9.059062","48000","1","-0.999854","-71.452286","56.043397","0.256471","0.000009","0.602353","50","211.892619","350.237445","66372af23b02c437d162648e5642d7af8622b4fb2edf26ce3a8f9f054d8ee7b3","pending","","auto_flags=none"
"tohsakarin_5405d412cf8c168b","tohsakarin_5405d412cf8c168b","audio/processed/tohsakarin_5405d412cf8c168b.wav","不愧是我的从者。","1.773979","48000","1","-1.000152","-72.142487","56.598745","0.317365","0.000047","0.580838","50","254.912125","634.960421","9e0c0ca156881e24998ea38fa1b3236885e257693dd4e160d973e73456f7ad9f","pending","","auto_flags=too_short"
"tohsakarin_54302fa4e46e3d96","tohsakarin_54302fa4e46e3d96","audio/processed/tohsakarin_54302fa4e46e3d96.wav","现在，我们哪怕没有契约，也是共犯了。","4.43","48000","1","-1.000152","-85.991653","72.253536","0.346154","0","0.286058","161.514833","239.219224","375.375199","d4d0f8f0d9466c8aefd10f5db3756cc8d9e6e6f546b3881aa096089f8649f538","pending","","auto_flags=none"
"tohsakarin_54b1ff549d86eac2","tohsakarin_54b1ff549d86eac2","audio/processed/tohsakarin_54b1ff549d86eac2.wav","…真是他。难道，昨晚那场黄金雨是他搞的鬼？","5.141","48000","1","-1.000152","-92.128311","75.641638","0.383817","0.000036","0.282158","186.606598","305.782537","443.827789","efb992e9467d17875bbf94b5ea82d4774e214187303095d6b12df0b3a9ee1dc7","pending","","auto_flags=excess_silence"
"tohsakarin_54d5c9ab5d6515ad","tohsakarin_54d5c9ab5d6515ad","audio/processed/tohsakarin_54d5c9ab5d6515ad.wav","从哪里开始呢……","2.868","48000","1","-2.577949","-90.810677","77.388278","0.33829","0","0.33829","147.256706","220.635764","344.220575","9bbaa2e8a122d1353c9e57aa7b1cd835ec3c3a2fe5073d8e89585bcf5f30a8af","pending","","auto_flags=none"
"tohsakarin_553000247a0e81e5","tohsakarin_553000247a0e81e5","audio/processed/tohsakarin_553000247a0e81e5.wav","…这也太奢侈了吧？！","1.609958","48000","1","-2.940657","-34.555618","21.704285","0.059603","0","0.582781","218.101547","333.458221","555.967288","bbec44217b95de6b30e89f2fb0fdb3c9e821d716600daccdc26b8b1d67caa2ed","pending","","auto_flags=too_short"
"tohsakarin_55724e5c9d7a86ad","tohsakarin_55724e5c9d7a86ad","audio/processed/tohsakarin_55724e5c9d7a86ad.wav","是的…至少这场圣杯战争不行。","3.871","48000","1","-1.555256","-75.065712","60.834359","0.330579","0","0.261708","155.114476","203.495938","317.48021","7154d880176b2d94461373bd30d2453e13083d3d260a4cbdc7b6c0caa45699b1","pending","","auto_flags=none"
"tohsakarin_55d23d4725493f16","tohsakarin_55d23d4725493f16","audio/processed/tohsakarin_55d23d4725493f16.wav","最重要的是我们曾对彼此一无所知变成了能向对方敞开心扉的存在如果没有我这位可靠的从者只靠我一个人是绝对无法一步步走在这里的","14.323479","48000","1","-0.999854","-67.342888","52.466622","0.329114","0.000033","0.708116","50","200","346.214624","99b96d375c086c0a6cb0308fe80001e09bc095f6d461ffedb5a3853ae140c286","pending","","auto_flags=none"
"tohsakarin_566b07225b5882e0","tohsakarin_566b07225b5882e0","audio/processed/tohsakarin_566b07225b5882e0.wav","关为天空吧","1.268979","48000","1","-1.000152","-37.390854","24.201877","0.07563","0","0.705882","213.1201","261.634747","338.307071","c81fc0f135d98279eada6040dd86a6613ae5581fc8718ae401cb34bdc30a860d","pending","","auto_flags=too_short"
"tohsakarin_5693381d73b886b0","tohsakarin_5693381d73b886b0","audio/processed/tohsakarin_5693381d73b886b0.wav","你看：签上说，影响我们命运的关键人物一共有三人。","5.107","48000","1","-1.000152","-77.362549","64.139728","0.219207","0.000041","0.617954","163.391545","270.069989","418.917649","89295bda54b74e5dc1f113b8f8a12039cec39b548293045154ad0f23e864c53a","pending","","auto_flags=none"
"tohsakarin_5779862376c58359","tohsakarin_5779862376c58359","audio/processed/tohsakarin_5779862376c58359.wav","（虽然不知道这只圣杯到底是真是假，但似乎能对愿力产生反应。）","6.581854","48000","1","-1.000152","-67.236359","49.787653","0.330097","0.000003","0.307443","165.290064","258.620986","326.783091","2a10cbfdff3dadb4868592144166511f4516857dc610d3828c2e092d94f31b96","pending","","auto_flags=none"
"tohsakarin_57819fa3c22156a4","tohsakarin_57819fa3c22156a4","audio/processed/tohsakarin_57819fa3c22156a4.wav","<size=36>自在远坂流•宝石之火箭炮——！</size>","3.335646","48000","1","-0.999854","-91.820038","80.806202","0.223642","0.000062","0.383387","168.179283","304.980792","1092.832205","d2242e93c07b76c0d71d30c3ce0f17f0d8b422a7377e536a36c27192b6f3c3b4","pending","","auto_flags=none"
"tohsakarin_57f19971f7b4038a","tohsakarin_57f19971f7b4038a","audio/processed/tohsakarin_57f19971f7b4038a.wav","还有castter你们的主人是谁他在哪儿","4.931","48000","1","-0.999854","-240","224.113885","0.49892","0.000004","0.282937","180.250093","268.514501","475.682846","340ea6a41c8801300169cdc60065327b742b249a9a1e0c70707e6ae9b7e8cb3d","pending","","auto_flags=excess_silence"
"tohsakarin_582779aa3b189b23","tohsakarin_582779aa3b189b23","audio/processed/tohsakarin_582779aa3b189b23.wav","火花到处故布疑阵，就是想让所有人自相残杀，好独占所有财宝……","5.22","48000","1","-0.999854","-72.8974","58.925704","0.171429","0.000024","0.553061","159.659677","287.786716","1074.058002","41344dfc5b94e7e4ecd2e475e44b5c1c7f9fddee5f88c8c05a82d46e49838af2","pending","","auto_flags=none"
"tohsakarin_58417c7231993464","tohsakarin_58417c7231993464","audio/processed/tohsakarin_58417c7231993464.wav","嗯小叶女士找我","1.82","48000","1","-1.38043","-82.153198","68.207379","0.339181","0","0.426901","172.110287","243.400703","395.405608","9d6cc182e0b4ae29d67514c36d59626234c13dcf9abb16b62eb9772c87206007","pending","","auto_flags=too_short"
"tohsakarin_5896337870a928c1","tohsakarin_5896337870a928c1","audio/processed/tohsakarin_5896337870a928c1.wav","这可不是普通的首饰，而是神赐的珍宝——","3.176","48000","1","-0.999854","-82.894447","68.72118","0.191275","0","0.392617","156.013045","312.02609","478.438449","097d574f2b46faa424ed33b88eb7cbe2c595a2f6488e67340109548e0bc680c1","pending","","auto_flags=none"
"tohsakarin_58a32d40e8e02159","tohsakarin_58a32d40e8e02159","audio/processed/tohsakarin_58a32d40e8e02159.wav","B当然…说不定，我永远都忘不掉这场圣杯战争","5.694","48000","1","-1.000152","-85.11219","71.104506","0.404494","0","0.501873","50","211.282413","348.220225","dad5ef465b33c8079491ead79837a1dd2ec12b754b8538cb04933851b2ef5fea","pending","","auto_flags=excess_silence"
"tohsakarin_5917552723f23477","tohsakarin_5917552723f23477","audio/processed/tohsakarin_5917552723f23477.wav","啊？你说什么呢？","2.336521","48000","1","-1.000152","-65.073891","50.553886","0.527273","0","0.677273","50","50.289647","364.688995","3f31dc48574a733085cbe451b438b282af6285dc63e64285772e962b4353a1b1","pending","","auto_flags=excess_silence"
"tohsakarin_59485c97121d6644","tohsakarin_59485c97121d6644","audio/processed/tohsakarin_59485c97121d6644.wav","虽然喜欢看人类遇到麻烦但也无法放任不管就是因为这样才会赐福于我吧哎呀说到底果然是善神嘛","12.94","48000","1","-1.000152","-92.99646","78.389081","0.379736","0","0.384679","50","236.471557","448.984819","dd8a7c49e62574ddce6f39e8e8b2e8dbb914ae62e8bf1b9dafedb1a0e5be9cbb","pending","","auto_flags=excess_silence"
"tohsakarin_596f99c542210b93","tohsakarin_596f99c542210b93","audio/processed/tohsakarin_596f99c542210b93.wav","都说了，我不是小偷……","2.099","48000","1","-1.000152","-37.897804","24.09314","0.086294","0.00004","0.609137","176.133175","252.714075","489.621417","41765297aabb3c4f267489326452df19b52697a3c4c4a938309065b998193606","pending","","auto_flags=none"
"tohsakarin_598a9c8d38a357d4","tohsakarin_598a9c8d38a357d4","audio/processed/tohsakarin_598a9c8d38a357d4.wav","不过，我的过去虽然比不上你，但要想讲清楚，也得花点时间……","5.689","48000","1","-1.000152","-91.312187","77.179258","0.277154","0.000037","0.55618","150.698668","225.792881","338.307071","e6a3e063728df6f8fbfb9381673350695a99717881658eedae508210b7b3b90d","pending","","auto_flags=none"
"tohsakarin_5a5d7673c08f92ad","tohsakarin_5a5d7673c08f92ad","audio/processed/tohsakarin_5a5d7673c08f92ad.wav","虽然不是最佳时机，但就这样吧——","2.838354","48000","1","-1.000152","-66.192986","51.168941","0.250936","0.000037","0.52809","201.158588","324.900959","379.736848","2dab37bf34b6e04b4ce344cb9d7c9698582ace8745581e7a480db0e78bd322ec","pending","","auto_flags=none"
"tohsakarin_5a62dd36c742af9b","tohsakarin_5a62dd36c742af9b","audio/processed/tohsakarin_5a62dd36c742af9b.wav","菲德小姐你根本不想战斗对不对请照他说的做吧","4.619","48000","1","-1.000152","-88.948082","75.504754","0.329493","0","0.407834","182.344498","304.899405","421.344414","3901f3bcf5753e00a0e9ae2af85d8c300f395bf1b2419b4311c1665596f4eb32","pending","","auto_flags=none"
"tohsakarin_5a7248a8bc9f6466","tohsakarin_5a7248a8bc9f6466","audio/processed/tohsakarin_5a7248a8bc9f6466.wav","不为自己而活，就无法理解「幸福」的含义——所以，无论未来会变成什么样，都按自己的心意，放开手脚前进吧！","10.11","48000","1","-1.000152","-91.212608","76.679664","0.294304","0.000002","0.516878","50","242.69976","395.405608","4e711c1362012faff3bf6d9746c9368b4a45fb5df7f841745bf2ce1722f1eb56","pending","","auto_flags=none"
"tohsakarin_5a9985d6eca3098d","tohsakarin_5a9985d6eca3098d","audio/processed/tohsakarin_5a9985d6eca3098d.wav","正好，有关「根源」和「起源」我也整理成册了，就当作给两位的见面礼吧。","6.402","48000","1","-1.000152","-91.661385","78.071288","0.299501","0.000007","0.47421","139.796993","299.661415","418.917649","51b7f60c067059e5e2edd19208c4a09cc01bcc89b7bfeaa65996bb179ab14cea","pending","","auto_flags=none"
"tohsakarin_5b59716c029cbedf","tohsakarin_5b59716c029cbedf","audio/processed/tohsakarin_5b59716c029cbedf.wav","想都不要想。","0.863","48000","1","-1.000152","-60.486012","47.950473","0.148148","0","0.185185","246.228883","416.504861","486.801405","9e02beb52bad8a87298acc77bdebb35ebd41a445141c0511d4ad132a5651b6e5","pending","","auto_flags=too_short"
"tohsakarin_5b871d9132aa30ad","tohsakarin_5b871d9132aa30ad","audio/processed/tohsakarin_5b871d9132aa30ad.wav","恰好，大家交给我的魔力接下来一段时间完全绰绰有余……","4.365","48000","1","-1.000152","-54.646111","41.089108","0.112195","0.000038","0.714634","163.391545","249.089924","565.685425","eadbbcbfd3bbb1bb6c36bdde22938020dbbff21ec0a569dcc6dbe8d695c6e06f","pending","","auto_flags=none"
"tohsakarin_5cb5d2ebb22a0c9f","tohsakarin_5cb5d2ebb22a0c9f","audio/processed/tohsakarin_5cb5d2ebb22a0c9f.wav","来吧，让我施个切换背景音乐的魔术。想听点什么？","5.378","48000","1","-1.000152","-93.387688","78.14622","0.376238","0.000012","0.459406","161.514833","310.228952","451.585762","96f8ce7a096810b512ee9b32ede384c52ad6446abcc27e20aaeaab4348cb5c81","pending","","auto_flags=excess_silence"
"tohsakarin_5cfb7f0e4377c05f","tohsakarin_5cfb7f0e4377c05f","audio/processed/tohsakarin_5cfb7f0e4377c05f.wav","虽然没人知道这件武装的真相究竟如何……","4.075979","48000","1","-0.999854","-80.514725","66.658894","0.29765","0","0.629243","50","235.109581","313.833639","f6b147cc8c05fa748c1a32dd11838dc22e3577f66e81942f41924e60e278dc6c","pending","","auto_flags=none"
"tohsakarin_5dec940d62c7f7a0","tohsakarin_5dec940d62c7f7a0","audio/processed/tohsakarin_5dec940d62c7f7a0.wav","「记忆」？那，或许能挖掘出与火花和Rider有关的过去……","6.478","48000","1","-1.000152","-79.873924","65.371822","0.254934","0.00001","0.557566","154.221083","254.912125","506.887879","d2d60bd52bdb1ec04561bff5ed4461af2976c2c430af5eac10c7adae87f32b58","pending","","auto_flags=none"
"tohsakarin_5e592366ac48d1f9","tohsakarin_5e592366ac48d1f9","audio/processed/tohsakarin_5e592366ac48d1f9.wav","说的听起来比较威风但阿茶也不赖啊真难选啊","6.557","48000","1","-1.000152","-93.070404","78.989384","0.349593","0","0.40813","154.221083","257.874062","1099.162918","85c4bcbe9dec16c2b363a30336c0b864210804773dd8ff969854b5c66c59f4ee","pending","","auto_flags=none"
"tohsakarin_5e9d538a9218568c","tohsakarin_5e9d538a9218568c","audio/processed/tohsakarin_5e9d538a9218568c.wav","…他真是线人？我看不像侦探，倒像诈骗犯。","4.23","48000","1","-0.999854","-92.61824","77.464759","0.352645","0.000005","0.27204","161.514833","257.878364","421.344414","b67ff98035fc48c512bbd398ebdfa9fe52fb0c114adcccaf61615d4fd3f84c79","pending","","auto_flags=excess_silence"
"tohsakarin_5ebffae150067872","tohsakarin_5ebffae150067872","audio/processed/tohsakarin_5ebffae150067872.wav","我叫远坂凛请多关照阿强","2.988646","48000","1","-1.000152","-74.496735","60.831268","0.423488","0.000132","0.672598","50","181.294271","395.405608","e3d8df4682b3e03c38793f36cdbb3e1f7aea346deef86d18e7a1db7b51872bf1","pending","","auto_flags=excess_silence"
"tohsakarin_5ee60d1d9c55bd46","tohsakarin_5ee60d1d9c55bd46","audio/processed/tohsakarin_5ee60d1d9c55bd46.wav","这道结界回荡着呼唤，似乎能干涉精神稳定。如果听从声音回头，后果恐怕不堪设想……","9.25","48000","1","-0.999854","-90.251907","75.581537","0.264977","0.000007","0.412442","175.118722","270.069989","397.69617","434c2c31ccb11eff78a044dde8b08ffedbeb65683edbe0ea018edcac734629a4","pending","","auto_flags=none"
"tohsakarin_5f58d1a1e11bf1eb","tohsakarin_5f58d1a1e11bf1eb","audio/processed/tohsakarin_5f58d1a1e11bf1eb.wav","…真是个古怪的人。不过，谢谢你。","6.011","48000","1","-1.000152","-93.350792","76.398199","0.485816","0.000045","0.241135","151.571657","235.109581","348.220225","5eada70d3ed806bfd4f7a3b8b0224e45c0215c03cd3ab045c333901acae182b6","pending","","auto_flags=excess_silence"
"tohsakarin_5f64d4e7c8fc09c9","tohsakarin_5f64d4e7c8fc09c9","audio/processed/tohsakarin_5f64d4e7c8fc09c9.wav","要论世神我的从者里可有不少行家呢","4.212229","48000","1","-0.999854","-90.768837","77.017443","0.235443","0.000193","0.55443","170.133432","279.593987","492.457765","f24bf3868a9d92d821a1ad9196427e5c5cf14a143ee2a77a547d076bf244e820","pending","","auto_flags=none"
